id,problem_id,question,answer,tag
2082,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 2;
  const fib = [0, 1];
  while (n - 1 >= i) {
    fib.push(fib[i - 2] + fib[i - 1]);
  }
  return fib;
}
",3
2083,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let fib = [];
  let i = 2;
  while (i < n) {
    fib.push(fib[i - 1] + fib[i]);
    i++;
  }
  return fib;
}
",3
2084,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let fib = [];
  while (fib.length + 1 <= n) {
    fib.push(fib[fib.length] + fib[fib.length - 1]);
  }
  return fib;
}
",3
2085,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let fib = [];
  while (fib.length <= n - 1) {
    fib.push(fib[fib.length] + fib[fib.length - 1]);
  }
  return fib;
}
",3
2086,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 1;
  let count = 0;
  const fib = [];
  let i = 1;
  while (count <= n - 1) {
    fib.push(i);
    let temp = i + j;
    j = temp;
    i = j;
    count++;
  }
  return fib;
}
",3
2087,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let i = 2;
  const fib = [];
  while (i + 1 <= n) {
    fib.push(fib[i - 2]);
  }
  return fib;
}
",3
2088,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let fib = [0, 1];
  let i = 2;
  while (n - 1 >= i) {
    fib.push(fib[i] + fib[i - 1]);
  }
  return fib;
}
",3
2089,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n < 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let fib = [0, 1];
  while (fib.length + 1 <= n) {
    fib.push(fib[fib.length - 1]);
  }
  return fib;
}
",3
2090,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 0;
  let count = 0;
  let fib = [];
  let i = 1;
  while (n > count) {
    fib.push(i);
    let temp = i - j;
    i = j;
    j = temp;
  }
  return fib;
}
",3
2091,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 1;
  let j = 0;
  let count = 0;
  let fib = [];
  while (n > count) {
    count++;
  }
  return fib;
}
",3
2092,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  let fib = [];
  let i = 1;
  while (count < n) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count];
    }
    count++;
  }
  return fib;
}
",3
2093,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  let fib = [];
  let i = 1;
  let j = 1;
  while (count <= n - 1) {
    fib.push(i);
    let temp = i / j;
    i = j;
    j = temp;
    count++;
  }
  return fib;
}
",3
2094,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }

  let i = 2;
  const fib = [0, 1];
  while (n - 1 >= i) {
    fib.push(fib[i - 1]);
    i++;
  }
  return fib;
}
",3
2095,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }

  let fib = [0, 1];
  let i = 2;
  while (i + 1 <= n) {
    fib.push(fib[i - 2]);
  }
  return fib;
}
",3
2096,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  const fib = [n];
  let i = 1;
  let count = 0;
  while (n - 1 >= count) {
    count++;
  }
  return fib;
}
",3
2097,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 2;
  const fib = [0, 1];
  while (i < n) {
    fib.push(fib[i - 1]);
  }
  return fib;
}
",3
2098,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 0;
  let count = 0;
  let fib = [];
  let i = 0;
  while (n - 1 >= count) {
    let temp = i + j;
    i = j;
    fib.push(i);
    j = temp;
  }
  return fib;
}
",3
2099,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  const fib = [];
  let i = 1;
  let j = 0;
  let count = 0;
  while (n >= count + 1) {
    fib.push(i);
    let temp = i - j;
    i = j;
    j = temp;
    count++;
  }
  return fib;
}
",3
2100,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  let fib = [];
  let i = 0;
  let j = 0;
  while (n - 1 >= count) {
    let temp = i + j;
    i = j;
    fib.push(i);
    j = temp;
    count++;
  }
  return fib;
}
",3
2101,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 0;
  let count = 0;
  let fib = [];
  while (count < n) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count - 1];
    }
    count++;
  }
  return fib[i];
}
",4
2102,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  const fib = [0, 1];
  let i = 2;
  while (n - 1 > i) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }
  return n;
}
",4
2103,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let fib = [];
  let i = 0;
  let j = 1;
  let count = 0;
  while (n >= count) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return i;
}
",4
2104,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 1;
  let count = 0;
  const fib = [];
  let i = 0;
  while (count + 1 < n) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return n;
}
",4
2105,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 1;
  let count = 0;
  let fib = [];
  let i = 0;
  while (count > n) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return i;
}
",4
2106,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 0;
  let fib = [];
  while (n - 1 <= i) {
    if (i == 0 || i == 1) {
      fib.push(i);
    } else {
      fib.push(fib[i - 2] + fib[i - 1]);
    }
    i++;
  }
}
",4
2107,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 1;
  let count = 0;
  let fib = [];
  let i = 0;
  while (count < n) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }

}
",4
2108,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  let fib = [];
  let i = 0;
  let j = 1;
  while (n - 1 > count) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return fib;
}
",4
2109,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 1;
  let count = 0;
  let fib = [];
  let i = 0;
  while (n - 1 > count) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return i;
}
",4
2110,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let fib = [0, 1];
  let i = 2;
  while (i <= n) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }

}
",4
2111,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  let fib = [];
  let i = 0;
  while (count + 1 < n) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count - 1];
    }
    count++;
  }
  return n;
}
",4
2112,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  const fib = [];
  let i = 0;
  while (count <= n) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count - 1];
    }
    count++;
  }
  return fib[i];
}
",4
2113,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 0;
  const fib = [];
  while (i >= n - 1) {
    if (i == 0 || i == 1) {
      fib.push(i);
    } else {
      fib.push(fib[i - 2] + fib[i - 1]);
    }
    i++;
  }
}
",4
2114,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }
  let fib = [0, 1];
  let i = 2;
  while (n <= i + 1) {
    fib.push(fib[i - 1] + fib[i - 2]);
    i++;
  }
  return i;
}
",4
2115,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  const fib = [0, 1];
  let i = 2;
  while (n >= i) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }
  return fib;
}
",4
2116,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let i = 2;
  const fib = [0, 1];
  while (i < n) {
    fib.push(fib[i - 1] + fib[i - 2]);
    i++;
  }

}
",4
2117,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }
  let i = 2;
  const fib = [0, 1];
  while (i + 1 >= n) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }
  return fib;
}
",4
2118,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let fib = [0, 1];
  while (fib.length <= n - 1) {
    fib.push(fib[fib.length - 2] + fib[fib.length - 1]);
  }

}
",4
2119,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let i = 2;
  let fib = [0, 1];
  while (i < n) {
    fib.push(fib[i - 1] + fib[i - 2]);
    i++;
  }
  return i;
}
",4
2120,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  const fib = [];
  let i = 0;
  let j = 1;
  let count = 0;
  while (count + 1 < n) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return fib[i];
}
",4
2121,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  const fib = [];
  let i = 0;
  let j = 1;
  let count = 0;
  while (count < n - 1) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return i;
}
",4
2122,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let fib = [];
  let i = 0;
  let count = 0;
  while (n - 1 >= count) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count - 1];
    }
    count++;
  }
  return i;
}
",4
2123,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 0;
  const fib = [];
  while (n - 1 > i) {
    if (i == 0 || i == 1) {
      fib.push(i);
    } else {
      fib.push(fib[i - 2] + fib[i - 1]);
    }
    i++;
  }
  return fib[i];
}
",4
2124,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  const fib = [0, 1];
  while (n - 1 > fib.length) {
    fib.push(fib[fib.length - 2] + fib[fib.length - 1]);
  }
  return n;
}
",4
2125,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  let fib = [];
  let i = 0;
  let j = 1;
  while (count + 1 < n) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return fib[i];
}
",4
2126,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let fib = [];
  let i = 0;
  let j = 1;
  let count = 0;
  while (count >= n - 1) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return i;
}
",4
2127,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  const fib = [];
  let i = 0;
  while (n - 1 >= i) {
    if (i == 0 || i == 1) {
      fib.push(i);
    } else {
      fib.push(fib[i - 2] + fib[i - 1]);
    }
    i++;
  }
  return i;
}
",4
2128,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  const fib = [0, 1];
  let i = 2;
  while (i <= n) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }
  return n;
}
",4
2129,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 0;
  let count = 0;
  const fib = [];
  while (n > count) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count - 1];
    }
    count++;
  }
  return fib[i];
}
",4
2130,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 1;
  let count = 0;
  const fib = [];
  let i = 0;
  while (count <= n - 1) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return n;
}
",4
2131,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let fib = [];
  let i = 0;
  while (i + 1 < n) {
    if (i == 0 || i == 1) {
      fib.push(i);
    } else {
      fib.push(fib[i - 2] + fib[i - 1]);
    }
    i++;
  }
  return i;
}
",4
2132,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let i = 2;
  let fib = [0, 1];
  while (n - 1 >= i) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }
  return n;
}
",4
2133,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let fib = [0, 1];
  let i = 2;
  while (n - 1 > i) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }

}
",4
2134,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  let i = 2;
  const fib = [0, 1];
  while (i + 1 <= n) {
    fib.push(fib[i - 1] + fib[i - 2]);
    i++;
  }
  return n;
}
",4
2135,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 0;
  let count = 0;
  let fib = [];
  while (n - 1 > count) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count - 1];
    }
    count++;
  }
  return n;
}
",4
2136,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  const fib = [];
  let i = 1;
  let j = 1;
  let count = 0;
  while (n - 1 >= count) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return n;
}
",5
2137,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 0;
  let j = 0;
  let count = 0;
  const fib = [];
  while (count < n) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return n;
}
",5
2138,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 1;
  let j = 0;
  let count = 0;
  const fib = [];
  while (count < n - 1) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }

}
",5
2139,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 0;
  let count = 0;
  const fib = [];
  let i = 0;
  while (count < n - 1) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return fib[i];
}
",5
2140,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }
  let i = 2;
  const fib = [0, 1];
  while (n <= i + 1) {
    fib.push(fib[i - 1] + fib[i - 2]);
    i++;
  }
  return fib;
}
",5
2141,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  const fib = [];
  let i = 1;
  let j = 0;
  let count = 0;
  while (n - 1 > count) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return fib;
}
",5
2142,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 1) {
    return [0];
  }

  let i = 2;
  let fib = [0, 1];
  while (n >= i) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }

}
",5
2143,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }
  let fib = [];
  let i = 2;
  while (i > n) {
    fib.push(fib[i - 1] + fib[i - 2]);
    i++;
  }
  return fib;
}
",5
2144,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  const fib = [];
  let i = 1;
  let j = 1;
  while (count < n - 1) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return i;
}
",5
2145,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 1;
  let count = 0;
  const fib = [];
  let i = 1;
  while (count <= n) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return fib;
}
",5
2146,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  const fib = [];
  let i = 1;
  let count = 0;
  while (count <= n - 1) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count - 1];
    }
    count++;
  }

}
",5
2147,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n < 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }

  const fib = [0, 1];
  while (n > fib.length + 1) {
    fib.push(fib[fib.length - 1] + fib[fib.length - 2]);
  }
  return fib;
}
",5
2148,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  const fib = [n];
  let i = 0;
  while (n >= i + 1) {
    if (i == 0 || i == 1) {
      fib.push(i);
    } else {
      fib.push(fib[i - 2] + fib[i - 1]);
    }
    i++;
  }
  return i;
}
",5
2149,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  const fib = [n];
  let i = 0;
  while (count < n) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count - 1];
    }
    count++;
  }
  return i;
}
",5
2150,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 0;
  let count = 0;
  let fib = [];
  let i = 0;
  while (count < n) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return fib[i];
}
",5
2151,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  let fib = [];
  let i = 1;
  while (count < n - 1) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count - 1];
    }
    count++;
  }
  return i;
}
",5
2152,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let j = 1;
  let count = 0;
  let fib = [];
  let i = 1;
  while (count >= n - 1) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return n;
}
",5
2153,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }
  const fib = [];
  let i = 2;
  while (i > n) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }
  return n;
}
",5
2154,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }
  let i = 2;
  const fib = [0, 1];
  while (i + 1 >= n) {
    fib.push(fib[i - 1] + fib[i - 2]);
    i++;
  }
  return fib[i];
}
",5
2155,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 0;
  let fib = [n];
  while (i <= n) {
    if (i == 0 || i == 1) {
      fib.push(i);
    } else {
      fib.push(fib[i - 2] + fib[i - 1]);
    }
    i++;
  }
  return fib;
}
",5
2156,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let fib = [];
  let i = 1;
  let j = 0;
  let count = 0;
  while (count + 1 <= n) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return i;
}
",5
2157,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }
  let i = 2;
  const fib = [];
  while (n - 1 <= i) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }
  return i;
}
",5
2158,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 0) {
    return [];
  }

  let i = 2;
  let fib = [0, 1];
  while (n > i) {
    fib.push(fib[i - 1] + fib[i - 2]);
    i++;
  }

}
",5
2159,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 0;
  let fib = [n];
  while (n >= i) {
    if (i == 0 || i == 1) {
      fib.push(i);
    } else {
      fib.push(fib[i - 1] + fib[i - 2]);
    }
    i++;
  }
  return fib;
}
",5
2160,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  const fib = [0, 1];
  let i = 2;
  while (i <= n) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }
  return n;
}
",5
2161,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n == 1) {
    return [0];
  }

  let i = 2;
  const fib = [0, 1];
  while (i < n) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }
  return i;
}
",5
2162,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 1;
  let j = 1;
  let count = 0;
  const fib = [];
  while (count >= n - 1) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
}
",5
2163,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 0;
  let fib = [n];
  while (n < i) {
    if (i == 0 || i == 1) {
      fib.push(i);
    } else {
      fib.push(fib[i - 2] + fib[i - 1]);
    }
    i++;
  }
  return i;
}
",5
2164,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let fib = [];
  let i = 1;
  let j = 1;
  let count = 0;
  while (n >= count + 1) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }

}
",5
2165,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  if (n <= 0) {
    return [];
  }
  if (n == 1) {
    return [0];
  }
  let i = 2;
  const fib = [];
  while (i > n) {
    fib.push(fib[i - 2] + fib[i - 1]);
    i++;
  }
  return fib;
}
",5
2166,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let i = 0;
  let fib = [n];
  while (i + 1 <= n) {
    if (i == 0 || i == 1) {
      fib.push(i);
    } else {
      fib.push(fib[i - 1] + fib[i - 2]);
    }
    i++;
  }
  return i;
}
",5
2167,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  let fib = [];
  let i = 1;
  let j = 1;
  while (count <= n - 1) {
    fib.push(i);
    let temp = i + j;
    i = j;
    j = temp;
    count++;
  }
  return i;
}
",5
2168,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  let count = 0;
  let fib = [n];
  let i = 0;
  while (n < count) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count - 1];
    }
    count++;
  }
  return fib[i];
}
",5
2169,8,"Write a JavaScript function that returns in an array the first N numbers of the Fibonacci sequence using a ""while"" loop.
","function fibonacci(n) {
  const fib = [n];
  let i = 1;
  let count = 0;
  while (n < count) {
    fib.push(i);
    if (i == 0) {
      i++;
    } else {
      i += fib[count - 1];
    }
    count++;
  }
  return i;
}
",5
