id,problem_id,question,answer,tag
5197,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }
  let i = 2;
  while (Math.pow(i, 2) < num + 1) {
    if (num - i == 0 && i != num) {
      return false;
    }
  }
  return true;
}
",2
5198,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (i <= num) {
    if (num - i != 0) {
      count++;
    }
  }
  return !(count != 2);
}
",2
5199,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }
  let i = 2;
  while (i * i - 1 < num) {
    if (num % i == 0) {
      return false;
    }
  }
  return true;
}
",2
5200,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (num + 1 > i) {
    if (num * i != 0) {
      count++;
    }
  }
  return !(count != 2);
}
",2
5201,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }

  let i = 2;
  while (num + 1 > Math.pow(i, 2)) {
    if (num % i == 0 && i == num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5202,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }

  let i = 2;
  while (i < Math.floor(num / 2) + 1) {
    if (num / i != 0) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5203,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let i = 2;
  while (Math.pow(i, 2) < num + 1) {
    if (num * i == 0 && i != num) {
      return false;
    }
  }
  return true;
}
",2
5204,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (num >= i) {
    if (num - i == 0) {
      count++;
    }
  }
  if (count > 2 || count < 2) {
    return false;
  } else {
    return true;
  }
}
",2
5205,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let i = 2;
  while (num >= i ** 2) {
    if (num - i != 0 && i == num) {
      return false;
    }
  }
  return true;
}
",2
5206,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }

  let i = 2;
  while (num + 1 > i) {
    if (num / i == 0 && i != num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5207,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }

  let i = 1;
  let count = 0;
  while (i <= num) {
    if (num + i != 0) {
      count++;
    }
    i++;
  }
  if (count >= 3 || count <= 1) {
    return false;
  } else {
    return true;
  }
}
",2
5208,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }
  let i = 2;
  while (num > i * i - 1) {
    if (num / i == 0 && i != num) {
      return false;
    }
  }
  return true;
}
",2
5209,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let i = 2;
  while (num - 1 >= i) {
    if (num + i == 0 && i == num) {
      return false;
    }
  }
  return true;
}
",2
5210,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let i = 2;
  while (Math.floor(num / 2) + 1 > i) {
    if (num / i != 0) {
      return false;
    }
  }
  return true;
}
",2
5211,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (2 > num) {
    return false;
  }
  let i = 2;
  while (i ** 2 - 1 < num) {
    if (num - i == 0) {
      return false;
    }
  }
  return true;
}
",2
5212,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }

  let i = 1;
  let count = 0;
  while (num + 1 > i) {
    if (num - i != 0) {
      count++;
    }
    i++;
  }
  return !(count != 2);
}
",2
5213,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (num + 1 > i) {
    if (num * i == 0) {
      count++;
    }
  }
  if (count >= 3 || count <= 1) {
    return false;
  } else {
    return true;
  }
}
",2
5214,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (num + 1 > i) {
  }
  return !(count != 2);
}
",2
5215,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (2 > num) {
    return false;
  }

  let i = 2;
  while (i <= Math.sqrt(num)) {
    if (num + i != 0 && i == num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5216,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }

  let i = 2;
  while (i ** 2 <= num) {
    if (num + i == 0) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5217,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let i = 2;
  while (num >= i * i) {
    if (num / i != 0) {
      return false;
    }
  }
  return true;
}
",2
5218,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num == 0 || num == 1) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (num + 1 > i) {
    if (num / i == 0) {
      count++;
    }
  }
  if (count >= 3 || count <= 1) {
    return false;
  } else {
    return true;
  }
}
",2
5219,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }
  let i = 2;
  while (i < Math.floor(num / 2) + 1) {
    if (num / i != 0 && i == num) {
      return false;
    }
  }
  return true;
}
",2
5220,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }
  let i = 2;
  while (Math.floor(num / 2) >= i) {
    if (num * i == 0) {
      return false;
    }
  }
  return true;
}
",2
5221,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let i = 1;
  let count = 0;
  while (i - 1 < num) {
    if (num % i == 0) {
      count++;
    }
  }
  return !(count != 2);
}
",2
5222,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (2 > num) {
    return false;
  }

  let count = 0;
  let i = 1;
  while (num + 1 > i) {
    if (num - i == 0) {
      count++;
    }
    i++;
  }
  if (count >= 3 || count <= 1) {
    return false;
  } else {
    return true;
  }
}
",2
5223,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }
  let i = 2;
  while (i ** 2 <= num) {
    if (num * i != 0 && i != num) {
      return false;
    }
  }
  return true;
}
",2
5224,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }
  let i = 2;
  while (num + 1 > i ** 2 && num % i != 0) {
  }
  return i * i > num;
}
",2
5225,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }
  let i = 2;
  while (num >= i * i) {
    if (num + i != 0 && i == num) {
      return false;
    }
  }
  return true;
}
",2
5226,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  let i = 1;
  let count = 0;
  while (i <= num) {
    if (num / i == 0) {
      count++;
    }
    i++;
  }
  if (count > 2 || count < 2) {
    return false;
  } else {
    return true;
  }
}
",2
5227,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }

  let count = 0;
  let i = 1;
  while (i <= num) {
    if (num * i == 0) {
      count++;
    }
    i++;
  }
  return count == 2;
}
",2
5228,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }

  let i = 2;
  while (i ** 2 <= num) {
    if (num + i == 0 && i != num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5229,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }
  let i = 2;
  while (i * i - 1 < num) {
    if (num / i == 0 && i != num) {
      return false;
    }
  }
  return true;
}
",2
5230,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }

  let i = 2;
  while (num >= i ** 2) {
    if (num - i != 0) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5231,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }

  let i = 2;
  while (i + 1 <= num) {
    if (num / i != 0) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5232,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }
  let i = 2;
  while (Math.pow(i, 2) < num + 1) {
    if (num + i != 0) {
      return false;
    }
  }
  return true;
}
",2
5233,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (i < num + 1) {
    if (num * i != 0) {
      count++;
    }
  }
  return count == 2;
}
",2
5234,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num == 1 || num == 0) {
    return false;
  }

  let count = 0;
  let i = 1;
  while (num + 1 > i) {
    if (num * i == 0) {
      count++;
    }
    i++;
  }
  if (count > 2 || count < 2) {
    return false;
  } else {
    return true;
  }
}
",2
5235,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (i - 1 < num) {
    if (num / i == 0) {
      count++;
    }
  }
  if (count > 2 || count < 2) {
    return false;
  } else {
    return true;
  }
}
",2
5236,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (i - 1 < num) {
    if (num * i != 0) {
      count++;
    }
  }
  return !(count != 2);
}
",2
5237,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num == 0 || num == 1) {
    return false;
  }

  let i = 1;
  let count = 0;
  while (i <= num) {
    if (num + i != 0) {
      count++;
    }
    i++;
  }
  return !(count != 2);
}
",2
5238,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }

  let i = 2;
  while (i * i <= num) {
    if (num * i != 0 && i != num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5239,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num == 1 || num == 0) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (i - 1 < num) {
    if (num / i != 0) {
      count++;
    }
  }
  if (count == 2) {
    return true;
  } else {
    return false;
  }
}
",2
5240,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (i < num + 1) {
    if (num - i == 0) {
      count++;
    }
  }
  if (count == 2) {
    return true;
  } else {
    return false;
  }
}
",2
5241,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }

  let i = 2;
  while (i ** 2 - 1 < num) {
    if (num - i != 0 && i != num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5242,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }

  let i = 1;
  let count = 0;
  while (i < num + 1) {
    if (num + i != 0) {
      count++;
    }
    i++;
  }
  if (count > 2 || count < 2) {
    return false;
  } else {
    return true;
  }
}
",2
5243,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }

  let i = 2;
  while (i + 1 <= num) {
    if (num * i != 0 && i == num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5244,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }
  let i = 2;
  while (i <= num - 1) {
    if (num * i != 0 && i != num) {
      return false;
    }
  }
  return true;
}
",2
5245,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }

  let i = 2;
  while (i * i < num + 1) {
    if (num / i == 0 && i == num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5246,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (i < num + 1) {
    if (num * i != 0) {
      count++;
    }
  }
  if (count >= 3 || count <= 1) {
    return false;
  } else {
    return true;
  }
}
",2
5247,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (2 > num) {
    return false;
  }
  let i = 2;
  while (num >= Math.pow(i, 2)) {
    if (num - i != 0 && i == num) {
      return false;
    }
  }
  return true;
}
",2
5248,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }

  let i = 1;
  let count = 0;
  while (num > i - 1) {
    if (num / i == 0) {
      count++;
    }
    i++;
  }
  return count == 2;
}
",2
5249,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }

  let i = 2;
  while (i - 1 < Math.floor(num / 2)) {
    if (num * i != 0) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5250,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let i = 2;
  while (i <= Math.floor(num / 2)) {
    if (num * i != 0 && i != num) {
      return false;
    }
  }
  return true;
}
",2
5251,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (2 > num) {
    return false;
  }
  let i = 2;
  while (Math.sqrt(num) >= i) {
    if (num % i != 0) {
      return false;
    }
  }
  return true;
}
",2
5252,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (num >= i) {
    if (num + i == 0) {
      count++;
    }
  }
  if (count >= 3 || count <= 1) {
    return false;
  } else {
    return true;
  }
}
",2
5253,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (num > i - 1) {
    if (num * i != 0) {
      count++;
    }
  }
  if (count == 2) {
    return true;
  } else {
    return false;
  }
}
",2
5254,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (2 > num) {
    return false;
  }

  let i = 1;
  let count = 0;
  while (i <= num) {
    if (num - i == 0) {
      count++;
    }
    i++;
  }
  if (count > 2 || count < 2) {
    return false;
  } else {
    return true;
  }
}
",2
5255,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }

  let i = 2;
  while (i < num / 2 + 1) {
    if (num % i == 0 && i == num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5256,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }
  let i = 2;
  while (Math.floor(num / 2) + 1 > i) {
    if (num - i == 0) {
      return false;
    }
  }
  return true;
}
",2
5257,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }

  let i = 2;
  while (num > i * i - 1) {
    if (num + i != 0) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5258,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }

  let i = 1;
  let count = 0;
  while (num > i - 1) {
    if (num / i == 0) {
      count++;
    }
    i++;
  }
  if (count == 2) {
    return true;
  } else {
    return false;
  }
}
",2
5259,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (2 > num) {
    return false;
  }

  let i = 2;
  while (num >= Math.pow(i, 2)) {
    if (num % i != 0 && i == num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5260,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num == 0 || num == 1) {
    return false;
  }

  let count = 0;
  let i = 1;
  while (num > i - 1) {
    if (num * i == 0) {
      count++;
    }
    i++;
  }
  return count == 2;
}
",2
5261,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (2 > num) {
    return false;
  }

  let i = 2;
  while (num > i - 1) {
    if (num - i != 0 && i != num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5262,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (2 > num) {
    return false;
  }
  let i = 2;
  while (num ** 0.5 >= i) {
    if (num + i == 0) {
      return false;
    }
  }
  return true;
}
",2
5263,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num == 1 || num == 0) {
    return false;
  }
  let i = 1;
  let count = 0;
  while (i <= num) {
    if (num * i == 0) {
      count++;
    }
  }
  return !(count != 2);
}
",2
5264,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }
  let i = 2;
  while (i <= num - 1) {
    if (num + i == 0) {
      return false;
    }
  }
  return true;
}
",2
5265,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (i < num + 1) {
    if (num / i == 0) {
      count++;
    }
  }
  if (count == 2) {
    return true;
  } else {
    return false;
  }
}
",2
5266,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num == 0 || num == 1) {
    return false;
  }

  let i = 1;
  let count = 0;
  while (num >= i) {
    if (num / i != 0) {
      count++;
    }
    i++;
  }
  return !(count != 2);
}
",2
5267,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }

  let count = 0;
  let i = 1;
  while (num >= i) {
    if (num - i != 0) {
      count++;
    }
    i++;
  }
  if (count >= 3 || count <= 1) {
    return false;
  } else {
    return true;
  }
}
",2
5268,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }
  let i = 2;
  while (i <= Math.sqrt(num)) {
    if (num * i == 0 && i == num) {
      return false;
    }
  }
  return true;
}
",2
5269,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }
  let i = 2;
  while (i <= Math.floor(num / 2)) {
    if (num - i != 0 && i != num) {
      return false;
    }
  }
  return true;
}
",2
5270,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }
  let i = 1;
  let count = 0;
  while (num >= i) {
    if (num % i != 0) {
      count++;
    }
  }
  return !(count != 2);
}
",2
5271,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }

  let i = 2;
  while (num > i ** 2 - 1) {
    if (num / i == 0 && i == num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5272,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  let i = 1;
  let count = 0;
  while (i <= num) {
    if (num + i != 0) {
      count++;
    }
    i++;
  }
  return !(count != 2);
}
",2
5273,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let i = 2;
  while (i ** 2 - 1 < num) {
    if (num / i != 0 && i != num) {
      return false;
    }
  }
  return true;
}
",2
5274,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (num >= i) {
    if (num + i != 0) {
      count++;
    }
  }
  return count == 2;
}
",2
5275,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }

  let i = 2;
  while (i - 1 < Math.floor(num / 2)) {
    if (num - i == 0) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5276,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }
  let i = 2;
  while (i <= num) {
    if (num / i != 0 && i == num) {
      return false;
    }
  }
  return true;
}
",2
5277,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num == 0 || num == 1) {
    return false;
  }
  let i = 1;
  let count = 0;
  while (num >= i) {
    if (num - i == 0) {
      count++;
    }
  }
  return !(count != 2);
}
",2
5278,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }
  let i = 2;
  while (i - 1 < Math.floor(num / 2)) {
    if (num * i != 0 && i != num) {
      return false;
    }
  }
  return true;
}
",2
5279,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num == 1 || num == 0) {
    return false;
  }

  let count = 0;
  let i = 1;
  while (i <= num) {
    if (num / i != 0) {
      count++;
    }
    i++;
  }
  return count == 2;
}
",2
5280,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num - 1 < 1) {
    return false;
  }

  let i = 2;
  while (i ** 2 <= num) {
    if (num - i != 0 && i == num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5281,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }
  let i = 2;
  while (i - 1 < Math.floor(num / 2)) {
  }
  return true;
}
",2
5282,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (2 > num) {
    return false;
  }

  let count = 0;
  let i = 1;
  while (i <= num) {
    if (num * i == 0) {
      count++;
    }
    i++;
  }
  if (count == 2) {
    return true;
  } else {
    return false;
  }
}
",2
5283,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let i = 2;
  while (num >= i ** 2) {
    if (num % i == 0 && i == num) {
      return false;
    }
  }
  return true;
}
",2
5284,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  let i = 1;
  let count = 0;
  while (i < num + 1) {
    if (num + i != 0) {
      count++;
    }
  }
  if (count > 2 || count < 2) {
    return false;
  } else {
    return true;
  }
}
",2
5285,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (2 > num) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (num >= i) {
    if (num % i != 0) {
      count++;
    }
  }
  return !(count != 2);
}
",2
5286,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }

  let i = 2;
  while (num / 2 > i - 1) {
    if (num % i != 0 && i != num) {
      return false;
    }
    i++;
  }
  return true;
}
",2
5287,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }
  let i = 2;
  while (i <= num ** 0.5) {
    if (num / i != 0 && i == num) {
      return false;
    }
  }
  return true;
}
",2
5288,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }
  let i = 2;
  while (i < num + 1) {
    if (num - i == 0 && i == num) {
      return false;
    }
  }
  return true;
}
",2
5289,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }
  let i = 1;
  let count = 0;
  while (i < num + 1) {
  }
  if (count == 2) {
    return true;
  } else {
    return false;
  }
}
",2
5290,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num < 2) {
    return false;
  }
  let i = 2;
  while (i < num) {
    if (num % i != 0) {
      return false;
    }
  }
  return true;
}
",2
5291,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }

  let count = 0;
  let i = 1;
  while (i <= num) {
    if (num / i == 0) {
      count++;
    }
    i++;
  }
  return count == 2;
}
",2
5292,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }

  let count = 0;
  let i = 1;
  while (num > i - 1) {
    if (num * i != 0) {
      count++;
    }
    i++;
  }
  if (count == 2) {
    return true;
  } else {
    return false;
  }
}
",2
5293,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 > num - 1) {
    return false;
  }
  let i = 2;
  while (num / 2 >= i) {
    if (num - i == 0) {
      return false;
    }
  }
  return true;
}
",2
5294,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num == 1 || num == 0) {
    return false;
  }

  let count = 0;
  let i = 1;
  while (num >= i) {
    if (num - i == 0) {
      count++;
    }
    i++;
  }
  if (count == 2) {
    return true;
  } else {
    return false;
  }
}
",2
5295,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num == 0 || num == 1) {
    return false;
  }

  let count = 0;
  let i = 1;
  while (num >= i) {
    if (num * i == 0) {
      count++;
    }
    i++;
  }
  if (count >= 3 || count <= 1) {
    return false;
  } else {
    return true;
  }
}
",2
5296,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }
  let i = 2;
  while (i ** 2 < num + 1) {
    if (num / i == 0 && i != num) {
      return false;
    }
  }
  return true;
}
",2
5297,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (num <= 1) {
    return false;
  }
  let i = 2;
  while (i ** 2 - 1 < num) {
    if (num / i != 0 && i == num) {
      return false;
    }
  }
  return true;
}
",2
5298,4,"Write a JavaScript function that returns whether a number is prime using a ""while"" loop.
","function isPrime(num) {
  if (1 >= num) {
    return false;
  }
  let count = 0;
  let i = 1;
  while (i <= num) {
    if (num % i != 0) {
      count++;
    }
  }
  if (count >= 3 || count <= 1) {
    return false;
  } else {
    return true;
  }
}
",2
